ortho	Lexique3__phon	Lexique3__lemme	Lexique3__cgram	Lexique3__freqlemfilms2	Lexique3__freqfilms2	Lexique3__islem	Lexique3__nblettres	Lexique3__puorth	Lexique3__puphon	Lexique3__nbsyll	Lexique3__cgramortho
mutée	myte	muter	VER	7.04	0.42	0	5	0	4	2	VER
damas	dama	damas	NOM	0.42	0.42	1	5	5	4	2	NOM
merda	mERda	merder	VER	16.45	0.42	0	5	0	0	2	VER
satan	sat@	satan	NOM	0.42	0.42	1	5	5	4	2	NOM
gâtés	gate	gâter	VER	10.97	0.42	0	5	0	4	2	VER,ADJ
folks	fOlk	folk	NOM	1.73	0.42	0	5	0	4	1	NOM
aster	astER	aster	NOM	0.42	0.42	1	5	5	5	2	NOM
moulé	mule	mouler	VER	1.56	0.42	0	5	5	4	2	VER,ADJ
bêche	bES	bêche	NOM	0.46	0.42	1	5	5	3	1	NOM,VER
bruts	bRyt	brut	ADJ	3.86	0.42	0	5	0	4	1	ADJ,NOM
banco	b@ko	banco	ONO	0.42	0.42	1	5	5	4	2	ADJ,NOM,ONO
tende	t@d	tendre	VER	26.63	0.42	0	5	0	0	1	VER
borne	bORn	borner	VER	2.19	0.42	0	5	5	4	1	NOM,VER
baste	bast	baste	ONO	0.42	0.42	1	5	5	4	1	NOM,ONO
loqué	lOke	loquer	VER	0.41	0.41	0	5	0	0	2	VER
tâtez	tate	tâter	VER	3.95	0.41	0	5	0	4	2	VER
bécot	beko	bécot	NOM	0.42	0.41	1	5	5	4	2	NOM
vagal	vagal	vagal	ADJ	0.41	0.41	1	5	5	5	2	ADJ
boxez	bOkse	boxer	VER	5.78	0.41	0	5	0	5	2	VER
gnouf	Nuf	gnouf	NOM	0.41	0.41	1	5	5	2	1	NOM
rosse	ROs	rosse	ADJ	0.61	0.41	1	5	5	3	1	ADJ,NOM,VER
cador	kadOR	cador	NOM	0.45	0.41	1	5	5	4	2	NOM
fends	f@	fendre	VER	7.76	0.41	0	5	0	2	1	VER
rieur	Rj9R	rieur	ADJ	0.45	0.41	1	5	5	3	1	ADJ,NOM
haque	ak	haque	NOM	0.41	0.41	1	5	5	2	1	NOM
hippo	ipo	hippo	NOM	0.41	0.41	1	5	5	3	2	NOM
hoche	OS	hocher	VER	1.8	0.41	0	5	0	0	1	VER
vexez	vEkse	vexer	VER	15.56	0.41	0	5	0	5	2	VER
ratés	Rate	raté	ADJ	4.52	0.41	0	5	0	4	2	VER,ADJ,NOM
tract	tRakt	tract	NOM	3.67	0.41	1	5	5	5	1	NOM
situé	sit8e	situé	ADJ	0.72	0.41	1	5	5	5	2	VER,ADJ
toqué	toke	toqué	ADJ	0.89	0.41	1	5	5	4	2	VER,ADJ
démis	demi	démettre	VER	0.84	0.41	0	5	5	4	2	VER,ADJ
solos	solo	solo	NOM	5.22	0.41	0	5	0	4	2	NOM
xérès	kseREs	xérès	NOM	0.41	0.41	1	5	4	5	2	NOM
chope	SOp	chope	NOM	0.69	0.41	1	5	5	3	1	NOM,VER
mammy	mami	mammy	NOM	0.41	0.41	1	5	5	4	2	NOM
ébats	eba	ébat	NOM	0.41	0.41	0	5	0	0	2	NOM
crabs	kRabs	crabs	NOM	0.41	0.41	1	5	5	5	1	NOM
aigri	egRi	aigrir	VER	0.65	0.41	0	5	5	4	2	ADJ,NOM,VER
tassé	tase	tasser	VER	2.21	0.41	0	5	5	4	2	VER,ADJ
coché	koSe	cocher	VER	2.15	0.41	0	5	0	4	2	VER
ortie	ORti	ortie	NOM	2.04	0.41	1	5	4	4	2	NOM
régné	ReNe	régner	VER	22.75	0.4	0	5	0	4	2	VER
écolo	ekolo	écolo	NOM	0.8	0.4	1	5	5	5	3	NOM
combo	k§bo	combo	NOM	0.4	0.4	1	5	5	4	2	NOM
bipée	bipe	biper	VER	4.07	0.4	0	5	0	4	2	VER
imité	imite	imiter	VER	14.7	0.4	0	5	5	5	3	VER,ADJ
exclu	Ekskly	exclu	NOM	1.26	0.4	1	5	5	6	2	ADJ,NOM,VER
appas	apa	appas	NOM	0.4	0.4	1	5	5	3	2	NOM
imité	imite	imité	ADJ	0.44	0.4	1	5	5	5	3	VER,ADJ
verve	vERv	verve	NOM	0.4	0.4	1	5	5	4	1	NOM
encas	@ka	encas	NOM	0.4	0.4	1	5	5	3	2	NOM
semée	s°me	semer	VER	19.8	0.4	0	5	0	4	2	VER,ADJ
garda	gaRda	garder	VER	338.4	0.4	0	5	0	0	2	VER
réaux	Reo	réal	ADJ	0.4	0.4	0	5	0	0	2	ADJ
jacks	Zak	jack	NOM	2.26	0.4	0	5	0	3	1	NOM
peste	pEst	peste	ONO	0.4	0.4	1	5	5	4	1	NOM,ONO,VER
fanée	fane	fané	ADJ	0.79	0.4	0	5	0	4	2	VER,ADJ
jurés	ZyRe	juré	ADJ	2.84	0.4	0	5	0	4	2	VER,ADJ,NOM
mitan	mit@	mitan	NOM	0.4	0.4	1	5	5	4	2	NOM
piton	pit§	piton	NOM	0.46	0.4	1	5	5	4	2	NOM
druze	dRyz	druze	ADJ	0.56	0.4	1	5	4	4	1	ADJ
dirlo	diRlo	dirlo	NOM	0.4	0.4	1	5	4	4	2	NOM
massé	mase	masser	VER	5.69	0.4	0	5	5	4	2	VER,NOM
ratio	Rasjo	ratio	NOM	0.4	0.4	1	5	5	5	2	NOM
targe	taRZ	targe	NOM	0.4	0.4	1	5	5	4	1	NOM
celer	sele	celer	VER	0.68	0.4	1	5	4	4	2	VER
smash	smaS	smash	NOM	0.4	0.4	1	5	5	4	1	NOM
titre	titR	titrer	VER	1.75	0.4	0	5	5	4	1	NOM,VER
battu	baty	battu	NOM	0.44	0.4	1	5	5	4	2	VER,ADJ,NOM
colts	kOlt	colt	NOM	0.97	0.4	0	5	0	4	1	NOM
click	klik	click	NOM	0.4	0.4	1	5	5	4	1	NOM
pompé	p§pe	pomper	VER	5.24	0.4	0	5	5	4	2	VER,ADJ
vides	vid	vider	VER	30.68	0.4	0	5	0	3	1	ADJ,NOM,VER
banne	ban	banner	VER	0.86	0.4	0	5	5	0	1	VER
visée	vize	viser	VER	38.03	0.4	0	5	5	4	2	VER,ADJ,NOM
usant	yz@	usant	ADJ	0.4	0.39	1	5	4	3	2	ADJ,VER
torse	tORs	tors	ADJ	0.67	0.39	0	5	5	4	1	ADJ,NOM
mêlés	mele	mêlé	ADJ	0.84	0.39	0	5	0	4	2	VER,ADJ
noyez	nwaje	noyer	VER	27.29	0.39	0	5	0	5	2	VER
tinte	t5t	tinter	VER	0.95	0.39	0	5	0	3	1	VER
accru	akRy	accroître	VER	3.51	0.39	0	5	5	4	2	VER,ADJ
osées	oze	osé	ADJ	1.24	0.39	0	5	0	3	2	VER,ADJ
gerbe	ZERb	gerber	VER	8.28	0.39	0	5	5	4	1	NOM,VER
germé	ZERme	germer	VER	1.02	0.39	0	5	5	5	2	VER,ADJ
promu	pRomy	promu	ADJ	0.52	0.39	1	5	5	5	2	VER,ADJ
giron	ZiR§	giron	NOM	0.39	0.39	1	5	5	4	2	NOM
sucez	syse	sucer	VER	23.45	0.39	0	5	0	4	2	VER
redit	R°di	redire	VER	8.61	0.39	0	5	0	0	2	VER
ourdi	uRdi	ourdir	VER	0.72	0.39	0	5	0	4	2	VER
snobs	snOb	snob	NOM	1.35	0.39	0	5	0	3	1	ADJ,NOM
lâché	laSe	lâché	ADJ	0.6	0.39	1	5	5	4	2	VER,ADJ
farsi	faRsi	farsi	NOM	0.39	0.39	1	5	4	5	2	NOM
nasse	nas	nasse	NOM	0.54	0.39	1	5	5	3	1	NOM
allié	alje	allié	ADJ	2.66	0.39	1	5	5	4	2	VER,ADJ,NOM
trapu	tRapy	trapu	ADJ	0.42	0.39	1	5	5	5	2	ADJ
zélés	zele	zélé	ADJ	1.19	0.39	0	5	0	4	2	ADJ
floué	flue	flouer	VER	0.84	0.39	0	5	0	4	2	VER
tunes	tyn	tune	NOM	1.23	0.38	0	5	0	3	1	NOM
fîtes	fit	faire	VER	8813.48	0.38	0	5	0	0	1	VER
vroum	vRum	vroum	ONO	0.38	0.38	1	5	4	3	1	ONO
dèche	dES	dèche	NOM	0.39	0.38	1	5	3	3	1	NOM
polir	poliR	polir	VER	9.45	0.38	1	5	5	5	2	VER
causa	koza	causer	VER	63.66	0.38	0	5	5	4	2	NOM,VER
lavés	lave	lavé	ADJ	1.18	0.38	0	5	0	4	2	VER,ADJ
argon	aRg§	argon	NOM	0.38	0.38	1	5	5	4	2	NOM
exigu	Egzigy	exigu	ADJ	0.53	0.38	1	5	5	6	3	ADJ
tacle	takl	tacle	NOM	0.38	0.38	1	5	5	4	1	NOM
vogue	vOg	voguer	VER	2.69	0.38	0	5	5	3	1	NOM,VER
tsars	tsaR	tsar	NOM	14.3	0.38	0	5	0	4	1	NOM
mucus	mykys	mucus	NOM	0.38	0.38	1	5	4	4	2	NOM
ruent	Ry	ruer	VER	3.27	0.38	0	5	0	2	1	VER
pairs	pER	pair	ADJ	1.96	0.38	0	5	0	3	1	ADJ,NOM
tires	tiR	tire	NOM	17.13	0.38	0	5	0	3	1	NOM,VER
carie	kaRi	carie	NOM	0.89	0.38	1	5	5	4	2	NOM
purin	pyR5	purin	NOM	0.38	0.38	1	5	5	4	2	NOM
coulé	kule	coulé	NOM	0.42	0.38	1	5	5	4	2	VER,ADJ,NOM
tarés	taRe	taré	ADJ	4.44	0.38	0	5	0	4	2	VER,ADJ,NOM
longé	l§Ze	longer	VER	2.98	0.38	0	5	0	4	2	VER
tuées	t8e	tué	ADJ	8.63	0.38	0	5	0	3	1	VER,ADJ,NOM
cotés	kote	coter	VER	9.13	0.38	0	5	0	4	2	VER,ADJ
ahuri	ayRi	ahuri	NOM	0.41	0.37	1	5	5	4	3	ADJ,NOM,VER
durée	dyRe	durer	VER	74.39	0.37	0	5	4	4	2	VER,NOM
loués	lwe	loué	ADJ	1.67	0.37	0	5	0	3	1	VER,ADJ
tarot	taRo	tarot	NOM	0.65	0.37	1	5	5	4	2	NOM
bombe	b§b	bomber	VER	1.34	0.37	0	5	5	3	1	NOM,VER
puais	p8E	puer	VER	36.29	0.37	0	5	0	0	1	VER
dures	dyR	dure	NOM	3.69	0.37	0	5	0	3	1	ADJ,NOM,VER
cafté	kafte	cafter	VER	1.05	0.37	0	5	0	5	2	VER
câlin	kal5	câlin	ADJ	1.31	0.37	1	5	5	4	2	ADJ,NOM
modem	modEm	modem	NOM	0.43	0.37	1	5	5	5	2	NOM
bises	biz	bis	ADJ	1.23	0.37	0	5	0	3	1	ADJ,NOM,VER
pales	pal	pale	NOM	1.11	0.37	0	5	0	3	1	NOM
opter	Opte	opter	VER	1.98	0.37	1	5	4	4	2	VER
dévot	devo	dévot	ADJ	0.56	0.37	1	5	5	4	2	ADJ,NOM
plumé	plyme	plumer	VER	2.44	0.37	0	5	0	5	2	VER
noyés	nwaje	noyé	ADJ	1.8	0.37	0	5	0	5	2	VER,ADJ,NOM
pagne	paN	pagne	NOM	0.4	0.37	1	5	5	3	1	NOM
épiée	epje	épier	VER	4.93	0.37	0	5	0	4	2	VER
loués	lwe	louer	VER	48.08	0.37	0	5	0	3	1	VER,ADJ
noyée	nwaje	noyé	ADJ	1.8	0.36	0	5	0	5	2	VER,ADJ,NOM
probe	pROb	probe	ADJ	0.38	0.36	1	5	5	4	1	ADJ
saisi	sezi	saisi	ADJ	1.47	0.36	1	5	5	4	2	ADJ,VER
projo	pRoZo	projo	NOM	0.66	0.36	1	5	5	5	2	NOM
oisif	wazif	oisif	ADJ	0.85	0.36	1	5	5	5	2	ADJ,NOM
votes	vOt	voter	VER	29.61	0.36	0	5	0	3	1	NOM,VER
laird	lER	laird	NOM	0.36	0.36	1	5	4	3	1	NOM
conçu	k§sy	conçu	ADJ	0.9	0.36	1	5	4	4	2	VER,ADJ
limbo	limbo	limbo	NOM	0.36	0.36	1	5	5	4	2	NOM
lisse	lis	lisser	VER	2.04	0.36	0	5	5	3	1	ADJ,NOM,VER
fêlés	fEle	fêlé	NOM	1.0	0.36	0	5	0	0	2	VER,ADJ,NOM
régir	ReZiR	régir	VER	3.1	0.36	1	5	5	5	2	VER
logés	loZe	logé	ADJ	0.89	0.36	0	5	0	4	2	VER,ADJ
coulé	kule	coulé	ADJ	0.5	0.36	1	5	5	4	2	VER,ADJ,NOM
filée	file	filer	VER	100.97	0.36	0	5	0	4	2	VER,ADJ
parue	paRy	paraître	VER	122.14	0.36	0	5	0	0	2	VER
clito	klito	clito	NOM	0.36	0.36	1	5	5	5	2	NOM
figés	fiZe	figer	VER	4.49	0.36	0	5	0	3	2	VER,ADJ
mytho	mito	mytho	ADV	0.36	0.36	1	5	5	4	2	ADV
derby	dERbi	derby	NOM	0.39	0.36	1	5	4	4	2	NOM
rouée	Rwe	rouer	VER	2.2	0.36	0	5	0	3	1	VER,ADJ
sioux	sju	sioux	ADJ	0.36	0.36	1	5	4	3	1	ADJ,NOM
godes	gOd	goder	VER	0.7	0.36	0	5	0	0	1	VER
crans	kR@	cran	NOM	13.97	0.36	0	5	0	3	1	NOM
luger	lyZe	luger	NOM	0.38	0.36	1	5	5	4	2	NOM
rompu	R§py	rompu	ADJ	1.13	0.36	1	5	5	4	2	VER,ADJ
scope	skOp	scope	NOM	0.41	0.36	1	5	5	4	1	NOM
tripe	tRip	tripe	NOM	8.75	0.36	1	5	5	4	1	NOM
enflé	@fle	enfler	VER	2.27	0.36	0	5	5	4	2	VER,ADJ,NOM
curie	kyRi	curie	NOM	0.36	0.36	1	5	5	4	2	NOM
écrié	ekRije	écrier	VER	1.75	0.36	0	5	0	5	3	VER
écrin	ekR5	écrin	NOM	0.37	0.36	1	5	5	4	2	NOM
vexés	vEkse	vexer	VER	15.56	0.36	0	5	0	5	2	VER,ADJ
fûmes	fym	être	VER	32236.5	0.35	0	5	0	0	1	AUX,VER
gaffé	gafe	gaffer	VER	5.2	0.35	0	5	0	4	2	VER
trais	tRE	traire	VER	3.69	0.35	0	5	0	3	1	VER
gogos	gogo	gogo	NOM	2.19	0.35	0	5	0	4	2	NOM
voûté	vute	voûté	ADJ	0.41	0.35	1	5	5	4	2	VER,ADJ
broyé	bRwaje	broyé	ADJ	0.75	0.35	1	5	5	6	2	VER,ADJ
teint	t5	teint	ADJ	0.99	0.35	1	5	5	2	1	VER,ADJ,NOM
terni	tERni	ternir	VER	1.32	0.35	0	5	5	5	2	ADJ,VER
régie	ReZi	régir	VER	3.1	0.35	0	5	5	4	2	NOM,VER
paume	pom	paumer	VER	4.27	0.35	0	5	5	3	1	NOM,VER
sauté	sote	sauté	NOM	0.36	0.35	1	5	5	4	2	VER,ADJ,NOM
naïfs	naif	naïf	NOM	1.01	0.35	0	5	0	4	2	ADJ,NOM
viral	viRal	viral	ADJ	1.19	0.35	1	5	5	5	2	ADJ
niant	nj@	nier	VER	24.86	0.35	0	5	0	0	1	VER
anale	anal	anal	ADJ	2.18	0.35	0	5	0	4	2	ADJ
lésée	leze	léser	VER	1.36	0.35	0	5	0	4	2	VER
puisé	p8ize	puiser	VER	2.97	0.35	0	5	0	5	2	VER
matte	mat	matte	NOM	0.52	0.35	1	5	5	3	1	NOM
rivet	RivE	rivet	NOM	0.56	0.35	1	5	5	4	2	NOM
trick	tRik	trick	NOM	0.35	0.35	1	5	5	4	1	NOM
cuira	k8iRa	cuire	VER	21.65	0.35	0	5	0	0	2	VER
basez	baze	baser	VER	15.61	0.35	0	5	0	4	2	VER
truck	tRyk	truck	NOM	0.39	0.35	1	5	5	4	1	NOM
noise	nwaz	noise	NOM	1.14	0.35	1	5	5	4	1	NOM
doper	dope	doper	VER	1.33	0.35	1	5	5	4	2	VER
enter	@te	enter	VER	0.49	0.35	1	5	5	3	2	VER
gravé	gRave	gravé	ADJ	0.66	0.35	1	5	5	5	2	VER,ADJ
osier	ozje	osier	NOM	0.35	0.35	1	5	3	3	2	NOM
rogue	ROg	rogue	NOM	0.36	0.35	1	5	4	3	1	ADJ,NOM
écria	ekRija	écrier	VER	1.75	0.35	0	5	0	0	3	VER
piler	pile	piler	VER	3.34	0.35	1	5	5	4	2	VER
écrou	ekRu	écrou	NOM	0.72	0.34	1	5	5	4	2	NOM
fanal	fanal	fanal	NOM	0.34	0.34	1	5	5	5	2	NOM
osiez	ozje	oser	VER	90.2	0.34	0	5	0	3	2	VER
clins	kl5	clin	NOM	3.97	0.34	0	5	0	3	1	NOM
chulo	Sylo	chulo	NOM	0.34	0.34	1	5	4	3	2	NOM
butés	byte	buter	VER	31.86	0.34	0	5	0	4	2	VER,ADJ
figés	fiZe	figé	ADJ	0.94	0.34	0	5	0	3	2	VER,ADJ
liane	ljan	liane	NOM	0.77	0.34	1	5	5	4	1	NOM
écope	ekOp	écoper	VER	2.47	0.34	0	5	5	4	2	NOM,VER
nerva	nERva	nerver	VER	0.35	0.34	0	5	0	0	2	VER
usera	yz°Ra	user	VER	13.58	0.34	0	5	0	0	3	VER
raque	Rak	raquer	VER	0.93	0.34	0	5	0	3	1	VER
pampa	p@pa	pampa	NOM	0.61	0.34	1	5	5	4	2	NOM
djinn	dZin	djinn	NOM	0.36	0.34	1	5	4	4	1	NOM
gambe	g@b	gambe	NOM	0.34	0.34	1	5	5	3	1	NOM
carré	kaRe	carrer	VER	1.13	0.34	0	5	5	4	2	VER,ADJ,NOM
dupes	dyp	dupe	ADJ	2.71	0.34	0	5	0	3	1	ADJ,NOM,VER
força	fORsa	forcer	VER	64.64	0.34	0	5	0	5	2	VER
kayak	kajak	kayak	NOM	0.34	0.34	1	5	5	5	2	NOM
ahuri	ayRi	ahuri	ADJ	0.39	0.34	1	5	5	4	3	ADJ,NOM,VER
doter	dote	doter	VER	4.08	0.34	1	5	4	4	2	VER
palpe	palp	palper	VER	1.81	0.34	0	5	5	4	1	NOM,VER
fuser	fyze	fuser	VER	1.24	0.34	1	5	5	4	2	VER
rondo	R§do	rondo	NOM	0.34	0.34	1	5	5	4	2	NOM
béant	be@	béant	ADJ	1.21	0.34	1	5	5	3	2	ADJ,VER
bangs	b@g	bang	NOM	2.37	0.34	0	5	0	3	1	NOM
jappe	Zap	japper	VER	0.48	0.34	0	5	0	3	1	VER
vexes	vEks	vexer	VER	15.56	0.34	0	5	0	0	1	VER
douma	duma	douma	NOM	0.34	0.34	1	5	4	4	2	NOM
penne	pEn	penne	NOM	0.39	0.34	1	5	5	3	1	NOM
datée	date	dater	VER	16.69	0.34	0	5	0	4	2	VER
métis	metis	métis	ADJ	0.56	0.34	1	5	5	5	2	ADJ,NOM
crues	kRy	cru	ADJ	5.09	0.34	0	5	0	3	1	VER,ADJ,NOM
tonus	tonys	tonus	NOM	0.34	0.34	1	5	4	4	2	NOM
gâche	gaS	gâche	NOM	0.35	0.34	1	5	5	3	1	NOM,VER
cosse	kOs	cosse	NOM	0.62	0.34	1	5	5	3	1	NOM
filés	file	filer	VER	100.97	0.34	0	5	0	4	2	VER,ADJ,NOM
couds	ku	coudre	VER	8.88	0.34	0	5	0	2	1	VER
gager	gaZe	gager	VER	1.87	0.34	1	5	5	4	2	VER
dinar	dinaR	dinar	NOM	1.74	0.34	1	5	5	5	2	NOM
xénon	gzen§	xénon	NOM	0.34	0.34	1	5	5	5	2	NOM
codés	kode	codé	ADJ	2.26	0.34	0	5	0	4	2	VER,ADJ
casés	kaze	caser	VER	4.76	0.33	0	5	0	4	2	VER
fripé	fRipe	fripé	ADJ	0.57	0.33	1	5	5	5	2	VER,ADJ
notée	note	noter	VER	31.24	0.33	0	5	0	4	2	VER,ADJ
silex	silEks	silex	NOM	0.33	0.33	1	5	5	5	2	NOM
flood	flud	flood	ADJ	0.33	0.33	1	5	4	4	1	ADJ,NOM
biner	bine	biner	VER	0.33	0.33	1	5	5	4	2	VER
urine	yRin	uriner	VER	2.0	0.33	0	5	5	4	2	NOM,VER
choir	SwaR	choir	VER	2.05	0.33	1	5	5	4	1	VER
badin	bad5	badin	ADJ	0.48	0.33	1	5	5	4	2	ADJ
félon	fel§	félon	NOM	0.5	0.33	1	5	5	4	2	ADJ,NOM
magma	magma	magma	NOM	0.33	0.33	1	5	5	5	2	NOM
pavée	pave	pavé	ADJ	0.92	0.33	0	5	0	4	2	ADJ
expié	Ekspje	expier	VER	2.42	0.33	0	5	0	6	2	VER
visse	vis	visser	VER	2.9	0.33	0	5	0	3	1	VER
triés	tRije	trier	VER	3.68	0.33	0	5	0	5	2	VER
écumé	ekyme	écumer	VER	0.94	0.33	0	5	0	5	3	VER
avoua	avwa	avouer	VER	61.56	0.33	0	5	0	0	2	VER
sofas	sofa	sofa	NOM	4.77	0.33	0	5	0	4	2	NOM
jeûné	Z2ne	jeûner	VER	2.59	0.33	0	5	0	4	2	VER
frais	fRE	frais	ADV	0.33	0.33	1	5	5	3	1	ADJ,ADV,NOM
serfs	sER	serf	NOM	0.56	0.33	0	5	0	3	1	ADJ,NOM
réels	ReEl	réel	NOM	3.11	0.33	0	5	0	4	2	ADJ,NOM
corsé	kORse	corser	VER	1.81	0.33	0	5	5	5	2	VER,ADJ
moult	mult	moult	ADV	0.33	0.33	1	5	5	4	1	ADV
égalé	egale	égaler	VER	4.96	0.33	0	5	0	5	3	VER
aisés	eze	aisé	ADJ	3.03	0.33	0	5	0	3	2	ADJ
arias	aRja	aria	NOM	0.81	0.33	0	5	0	4	2	NOM
rôtie	Roti	rôti	ADJ	2.13	0.33	0	5	5	4	2	ADJ,NOM,VER
tâché	taSe	tâcher	VER	11.41	0.33	0	5	0	4	2	VER
niche	niS	nicher	VER	1.52	0.33	0	5	5	3	1	NOM,VER
léser	leze	léser	VER	1.36	0.33	1	5	4	4	2	VER
biffe	bif	biffe	NOM	0.33	0.33	1	5	5	3	1	NOM,VER
manié	manje	manier	VER	5.7	0.33	0	5	0	5	2	VER
givre	ZivR	givre	NOM	0.33	0.32	1	5	5	4	1	NOM
vulve	vylv	vulve	NOM	0.32	0.32	1	5	5	4	1	NOM
tapis	tapi	tapir	VER	0.92	0.32	0	5	5	4	2	VER,NOM
longs	l§	long	NOM	21.79	0.32	0	5	0	2	1	ADJ,NOM
rupin	Ryp5	rupin	ADJ	0.34	0.32	1	5	5	4	2	ADJ,NOM
fèces	fEs	fèces	NOM	0.32	0.32	1	5	3	3	1	NOM
humus	ymys	humus	NOM	0.32	0.32	1	5	4	3	2	NOM
dénie	deni	dénier	VER	0.64	0.32	0	5	0	4	2	VER
gigue	Zig	gigue	NOM	0.32	0.32	1	5	4	3	1	NOM
futés	fyte	futé	NOM	3.47	0.32	0	5	0	4	2	ADJ,NOM
tarpé	taRpe	tarpé	NOM	0.32	0.32	1	5	5	5	2	NOM
votre	vOtR	votre	PRO:pos	0.32	0.32	1	5	4	4	1	ADJ:pos,PRO:pos
céans	se@	céans	ADV	0.32	0.32	1	5	4	3	2	ADV
rasta	Rasta	rasta	NOM	0.43	0.32	1	5	5	5	2	NOM
celte	sElt	celte	ADJ	0.44	0.32	1	5	5	4	1	ADJ,NOM
pliés	plije	plier	VER	14.37	0.32	0	5	0	5	2	VER,NOM
épelé	ep°le	épeler	VER	3.0	0.32	0	5	0	4	3	VER
épars	epaR	épars	ADJ	0.46	0.32	1	5	5	4	2	ADJ,NOM
aérez	aeRe	aérer	VER	2.65	0.32	0	5	0	4	3	VER
groin	gRw5	groin	NOM	0.43	0.32	1	5	4	4	1	NOM
moisi	mwazi	moisi	ADJ	0.61	0.32	1	5	5	5	2	ADJ,NOM,VER
ledit	l°di	ledit	ADJ	0.32	0.32	1	5	3	3	2	ADJ
rabat	Raba	rabattre	VER	2.21	0.32	0	5	5	4	2	NOM,VER
aînés	ene	aîné	ADJ	6.27	0.32	0	5	0	3	2	ADJ,NOM
aléas	alea	aléa	NOM	0.34	0.32	0	5	0	4	3	NOM
cuise	k8iz	cuire	VER	21.65	0.32	0	5	0	0	1	VER
ipéca	ipeka	ipéca	NOM	0.32	0.32	1	5	3	4	3	NOM
thugs	tyg	thug	NOM	0.33	0.32	0	5	0	3	1	NOM
butte	byt	butter	VER	1.17	0.32	0	5	5	3	1	NOM,VER
rames	Ram	ramer	VER	5.37	0.32	0	5	0	3	1	NOM,VER
sèmes	sEm	semer	VER	19.8	0.32	0	5	0	3	1	VER
barbe	baRb	barber	VER	0.78	0.32	0	5	5	4	1	NOM,VER
bobby	bobi	bobby	NOM	0.32	0.32	1	5	5	4	2	NOM
dring	dRiG	dring	ONO	0.32	0.32	1	5	5	4	1	ONO
rénal	Renal	rénal	ADJ	1.57	0.32	1	5	4	4	2	ADJ
pécan	pek@	pécan	NOM	0.32	0.32	1	5	5	4	2	NOM
casée	kaze	caser	VER	4.76	0.31	0	5	0	4	2	VER
dards	daR	dard	NOM	1.61	0.31	0	5	0	3	1	NOM
brima	bRima	brimer	VER	0.66	0.31	0	5	0	0	2	VER
sarde	saRd	sarde	ADJ	0.31	0.31	1	5	5	4	1	ADJ,NOM
pesée	p°ze	peser	VER	23.41	0.31	0	5	4	3	2	VER,NOM
banni	bani	banni	NOM	0.51	0.31	1	5	5	4	2	ADJ,NOM,VER
prude	pRyd	prude	NOM	0.51	0.31	1	5	5	4	1	ADJ,NOM
stèle	stEl	stèle	NOM	0.35	0.31	1	5	4	4	1	NOM
frocs	fROk	froc	NOM	6.92	0.31	0	5	0	4	1	NOM
guida	gida	guider	VER	24.79	0.31	0	5	0	0	2	VER
spoon	spun	spoon	NOM	0.31	0.31	1	5	4	4	1	NOM
perce	pERs	perce	NOM	0.31	0.31	1	5	5	4	1	NOM,VER
lutin	lyt5	lutin	ADJ	0.63	0.31	1	5	5	4	2	ADJ,NOM
ferré	fERe	ferrer	VER	1.96	0.31	0	5	5	4	2	VER,ADJ
rotor	RotOR	rotor	NOM	0.37	0.31	1	5	5	4	2	NOM
gobez	gobe	gober	VER	5.9	0.31	0	5	0	4	2	VER
brisa	bRiza	briser	VER	55.2	0.31	0	5	0	0	2	VER
rêvai	REvE	rêver	VER	122.95	0.31	0	5	0	0	2	VER
déçue	desy	déçu	NOM	1.38	0.31	0	5	0	4	2	VER,ADJ,NOM
paies	pE	paie	NOM	8.4	0.31	0	5	0	2	1	NOM,VER
aigus	egy	aigu	ADJ	5.08	0.31	0	5	0	3	2	ADJ,NOM
bulbe	bylb	bulbe	NOM	0.47	0.31	1	5	5	4	1	NOM
plain	pl5	plain	ADJ	0.6	0.31	1	5	5	3	1	ADJ
prisé	pRize	priser	VER	2.59	0.3	0	5	0	5	2	VER
voilé	vwale	voiler	VER	39.78	0.3	0	5	5	5	2	VER,ADJ
barde	baRd	barder	VER	2.58	0.3	0	5	5	4	1	NOM,VER
ponte	p§t	ponter	VER	0.52	0.3	0	5	5	3	1	NOM,VER
visés	vize	visé	ADJ	2.05	0.3	0	5	0	4	2	VER,ADJ,NOM
visés	vize	viser	VER	38.03	0.3	0	5	0	4	2	VER,ADJ,NOM
zigue	zig	zigue	NOM	0.34	0.3	1	5	4	3	1	NOM
cônes	kon	cône	NOM	1.08	0.3	0	5	0	3	1	NOM
raves	Rav	rave	NOM	1.57	0.3	0	5	0	3	1	NOM
camer	kame	camer	VER	3.35	0.3	1	5	5	4	2	VER
rayés	Reje	rayer	VER	7.42	0.3	0	5	0	4	2	VER,ADJ
recto	REkto	recto	NOM	0.3	0.3	1	5	5	5	2	NOM
vexée	vEkse	vexé	ADJ	0.67	0.3	0	5	0	5	2	VER,ADJ
relié	R°lje	relié	ADJ	0.87	0.3	1	5	5	5	2	VER,ADJ
pin's	pins	pin's	NOM	0.3	0.3	1	5	4	4	1	NOM
amble	@bl	amble	NOM	0.3	0.3	1	5	5	3	1	NOM
ridée	Ride	ridé	ADJ	1.04	0.3	0	5	0	4	2	VER,ADJ
grêlé	gRele	grêlé	ADJ	0.31	0.3	1	5	5	4	2	VER,ADJ
